Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
55,52,5,6,50,47,18,Train/18/00018_00021_00021.png
43,43,6,6,38,38,18,Train/18/00018_00013_00013.png
33,32,6,5,28,27,3,Train/3/00003_00014_00011.png
40,40,5,5,35,35,2,Train/2/00002_00044_00014.png
59,60,5,6,54,55,1,Train/1/00001_00046_00018.png
118,106,11,9,107,97,13,Test/07856.png
30,32,5,6,25,27,2,Train/2/00002_00013_00000.png
30,30,6,5,25,25,13,Train/13/00013_00003_00004.png
26,28,5,5,21,23,38,Train/38/00038_00020_00000.png
53,53,6,6,48,48,3,Train/3/00003_00035_00022.png
47,48,5,6,42,43,17,Train/17/00017_00005_00022.png
77,75,7,6,71,69,28,Train/28/00028_00016_00025.png
56,56,6,5,51,51,12,Test/10931.png
47,47,5,5,42,42,2,Train/2/00002_00037_00021.png
43,47,6,6,38,42,17,Train/17/00017_00004_00006.png
74,73,6,6,67,66,4,Train/4/00004_00005_00019.png
108,97,9,9,99,89,28,Train/28/00028_00001_00029.png
28,29,6,5,23,24,6,Train/6/00006_00008_00006.png
42,43,6,5,37,37,19,Test/04754.png
46,46,6,5,41,41,38,Train/38/00038_00061_00027.png
43,40,6,5,38,35,11,Test/12210.png
42,43,6,5,37,38,10,Train/10/00010_00025_00018.png
40,39,5,6,35,34,23,Train/23/00023_00010_00003.png
70,70,6,6,64,64,10,Test/09552.png
53,51,6,6,48,46,31,Train/31/00031_00005_00023.png
45,47,5,6,40,42,3,Test/00420.png
34,37,5,6,29,32,33,Train/33/00033_00016_00001.png
49,47,6,6,44,42,35,Train/35/00035_00022_00019.png
43,43,5,5,38,38,2,Test/05592.png
32,34,6,6,26,29,14,Train/14/00014_00025_00008.png
98,100,8,8,90,92,4,Train/4/00004_00006_00027.png
64,59,6,5,59,54,5,Train/5/00005_00028_00028.png
34,31,5,6,28,26,26,Train/26/00026_00019_00009.png
96,84,9,7,88,77,28,Train/28/00028_00008_00018.png
104,103,10,9,95,94,13,Test/01652.png
34,36,5,6,29,31,5,Train/5/00005_00044_00002.png
27,28,5,6,21,23,9,Test/10434.png
30,30,6,6,25,25,4,Train/4/00004_00023_00001.png
122,111,10,10,112,102,25,Test/12365.png
54,53,5,5,49,48,12,Train/12/00012_00069_00008.png
45,41,6,5,39,35,31,Train/31/00031_00014_00007.png
54,54,6,6,49,49,8,Train/8/00008_00013_00018.png
39,37,5,6,34,32,26,Test/10502.png
30,32,5,6,24,26,38,Train/38/00038_00024_00001.png
46,43,5,5,40,37,25,Train/25/00025_00032_00021.png
64,68,5,6,58,62,38,Train/38/00038_00020_00022.png
29,31,5,6,24,26,3,Train/3/00003_00024_00003.png
76,77,7,7,70,71,12,Train/12/00012_00045_00028.png
34,34,5,6,29,29,1,Train/1/00001_00009_00009.png
29,38,5,6,24,33,17,Train/17/00017_00013_00005.png
41,41,6,6,36,36,5,Train/5/00005_00007_00016.png
30,31,5,6,25,26,37,Test/09055.png
38,37,6,5,33,32,5,Train/5/00005_00028_00009.png
194,193,16,17,178,177,14,Train/14/00014_00004_00029.png
39,37,5,5,34,32,13,Test/07046.png
93,83,9,8,85,76,31,Test/07375.png
59,54,5,5,53,49,11,Test/09279.png
37,38,6,5,32,33,3,Test/07994.png
32,34,5,6,27,29,17,Test/11824.png
64,64,6,6,59,59,10,Test/02013.png
106,109,10,10,97,100,1,Train/1/00001_00059_00028.png
80,87,7,8,73,80,38,Test/11552.png
46,45,6,5,40,39,1,Train/1/00001_00016_00014.png
34,36,5,6,29,31,7,Train/7/00007_00009_00014.png
62,62,5,6,57,57,38,Test/06411.png
38,40,5,6,33,35,6,Train/6/00006_00009_00018.png
164,168,14,15,150,153,11,Train/11/00011_00004_00028.png
36,36,5,5,31,31,33,Train/33/00033_00011_00007.png
74,72,7,6,68,66,12,Train/12/00012_00005_00020.png
60,57,5,5,55,52,18,Train/18/00018_00026_00019.png
53,54,6,5,47,48,38,Train/38/00038_00003_00022.png
93,85,8,8,85,78,26,Test/01695.png
41,44,6,6,36,39,1,Test/10673.png
39,38,6,5,34,33,6,Test/06184.png
33,33,5,6,28,28,34,Train/34/00034_00001_00010.png
56,56,6,6,51,51,3,Train/3/00003_00012_00024.png
54,54,5,5,49,49,10,Train/10/00010_00021_00019.png
32,29,6,5,27,24,20,Train/20/00020_00005_00005.png
88,87,8,7,81,80,12,Train/12/00012_00052_00002.png
35,33,6,5,30,28,5,Train/5/00005_00057_00011.png
108,107,10,9,99,98,12,Train/12/00012_00017_00028.png
46,41,6,5,41,36,19,Train/19/00019_00005_00015.png
60,83,6,8,55,76,13,Train/13/00013_00008_00023.png
36,37,5,5,30,31,12,Test/11349.png
30,30,5,5,25,25,30,Test/02682.png
93,88,9,8,85,80,13,Train/13/00013_00015_00017.png
58,58,6,6,53,53,7,Train/7/00007_00004_00022.png
55,53,5,5,50,47,23,Train/23/00023_00003_00005.png
47,46,6,5,42,41,7,Train/7/00007_00039_00020.png
31,33,5,5,26,28,12,Test/10234.png
52,54,5,6,47,49,6,Train/6/00006_00000_00022.png
96,87,9,7,87,79,18,Test/02974.png
38,38,6,6,33,33,38,Train/38/00038_00045_00018.png
47,48,6,6,42,42,14,Train/14/00014_00021_00013.png
59,54,5,6,54,49,11,Train/11/00011_00014_00020.png
32,32,5,5,27,27,31,Train/31/00031_00021_00001.png
44,40,5,6,39,35,13,Train/13/00013_00060_00008.png
72,71,7,7,66,65,2,Train/2/00002_00009_00019.png
52,45,6,6,47,40,13,Train/13/00013_00033_00014.png
37,37,6,6,32,32,5,Test/07861.png
28,30,5,6,23,25,17,Train/17/00017_00016_00005.png
87,92,7,8,80,84,33,Train/33/00033_00007_00020.png
25,26,5,5,20,20,10,Test/03631.png
36,33,5,5,31,28,26,Train/26/00026_00006_00009.png
38,40,5,6,33,35,1,Train/1/00001_00038_00019.png
34,33,5,6,29,28,13,Train/13/00013_00016_00000.png
25,27,5,6,20,22,1,Train/1/00001_00064_00000.png
41,43,6,6,36,38,42,Test/11842.png
46,42,5,6,41,37,25,Test/04380.png
87,84,8,8,80,77,18,Test/08055.png
61,53,6,5,56,48,13,Test/09166.png
44,49,5,6,39,44,9,Train/9/00009_00045_00015.png
37,36,6,5,32,31,9,Train/9/00009_00003_00017.png
36,34,5,6,31,29,19,Train/19/00019_00006_00000.png
34,35,5,6,29,30,35,Test/12410.png
104,109,9,10,94,100,4,Test/04606.png
43,43,6,6,38,38,10,Train/10/00010_00058_00017.png
42,38,6,6,37,32,10,Train/10/00010_00036_00020.png
27,27,6,5,22,22,25,Train/25/00025_00018_00001.png
65,56,6,6,59,51,20,Train/20/00020_00001_00028.png
109,108,9,10,100,99,0,Train/0/00000_00005_00029.png
94,97,9,9,86,89,4,Train/4/00004_00048_00027.png
42,39,5,5,36,34,1,Train/1/00001_00050_00010.png
36,36,5,6,30,31,31,Train/31/00031_00023_00011.png
36,39,5,6,31,34,38,Test/12139.png
27,34,5,5,22,29,38,Test/04770.png
44,44,6,5,39,39,9,Train/9/00009_00009_00016.png
67,60,6,6,61,55,28,Train/28/00028_00006_00020.png
98,97,9,9,89,89,12,Train/12/00012_00052_00006.png
55,48,6,5,50,43,31,Train/31/00031_00004_00019.png
40,39,6,6,34,34,2,Train/2/00002_00027_00018.png
97,97,8,8,89,88,0,Train/0/00000_00000_00026.png
54,56,5,6,49,50,2,Train/2/00002_00054_00025.png
36,37,6,6,31,32,12,Train/12/00012_00068_00012.png
33,33,5,6,28,28,21,Train/21/00021_00001_00004.png
53,48,6,5,48,43,13,Train/13/00013_00029_00029.png
31,31,6,6,26,26,8,Train/8/00008_00010_00001.png
46,47,5,5,41,42,2,Train/2/00002_00024_00021.png
58,54,6,6,53,49,21,Train/21/00021_00000_00017.png
35,36,5,6,30,31,12,Train/12/00012_00068_00016.png
55,56,5,6,50,51,4,Train/4/00004_00039_00020.png
35,37,5,5,30,32,2,Train/2/00002_00002_00019.png
49,50,5,5,44,45,4,Train/4/00004_00009_00023.png
65,65,6,6,60,60,4,Train/4/00004_00062_00029.png
39,38,5,5,33,33,36,Test/06165.png
35,33,6,5,30,28,20,Test/11512.png
75,71,6,6,68,65,1,Train/1/00001_00014_00026.png
40,41,6,6,35,36,5,Train/5/00005_00005_00020.png
45,46,6,6,40,40,5,Test/11577.png
67,57,6,6,61,52,13,Test/07772.png
28,29,5,6,23,24,4,Test/08293.png
42,49,5,5,37,43,25,Test/09856.png
39,38,6,5,34,33,12,Train/12/00012_00062_00001.png
72,67,7,6,66,61,11,Train/11/00011_00000_00024.png
54,57,6,6,49,52,1,Train/1/00001_00053_00002.png
100,85,9,7,92,78,30,Train/30/00030_00005_00028.png
36,35,6,5,31,30,14,Test/06459.png
27,28,5,6,22,23,41,Train/41/00041_00004_00003.png
155,139,13,12,142,127,28,Train/28/00028_00017_00029.png
42,43,6,6,37,37,1,Train/1/00001_00016_00012.png
26,27,5,5,21,22,1,Test/09203.png
41,40,6,5,36,35,4,Test/11803.png
68,56,6,5,62,51,13,Test/00467.png
26,25,5,5,21,20,25,Train/25/00025_00035_00000.png
94,86,8,7,86,79,11,Train/11/00011_00008_00023.png
31,31,5,5,26,26,1,Train/1/00001_00037_00010.png
55,50,6,5,50,45,27,Train/27/00027_00001_00016.png
75,69,7,6,68,63,28,Test/05383.png
37,38,5,6,32,33,2,Test/01476.png
28,29,5,5,23,24,10,Test/05625.png
48,49,5,6,43,44,12,Train/12/00012_00027_00017.png
100,100,9,8,92,92,1,Train/1/00001_00022_00027.png
37,38,6,6,32,33,17,Train/17/00017_00035_00025.png
50,51,5,5,45,46,14,Test/05001.png
39,35,6,6,34,30,26,Train/26/00026_00016_00011.png
45,45,6,6,40,40,5,Train/5/00005_00043_00021.png
38,38,5,5,33,33,42,Train/42/00042_00006_00018.png
31,31,5,5,26,26,2,Train/2/00002_00049_00007.png
34,34,5,6,29,29,3,Test/02737.png
45,44,6,5,40,39,15,Train/15/00015_00009_00011.png
40,36,6,5,34,31,31,Train/31/00031_00000_00001.png
39,40,6,6,34,34,36,Train/36/00036_00011_00013.png
51,95,5,8,46,87,17,Test/04042.png
42,44,5,5,36,38,38,Train/38/00038_00022_00019.png
36,33,6,5,31,28,25,Train/25/00025_00020_00004.png
37,35,6,5,32,30,2,Test/10953.png
70,61,7,5,64,56,25,Train/25/00025_00047_00009.png
49,49,6,6,44,44,8,Train/8/00008_00007_00021.png
30,32,5,6,25,26,1,Train/1/00001_00010_00006.png
28,28,6,6,23,23,4,Train/4/00004_00021_00000.png
42,50,5,5,37,45,1,Train/1/00001_00028_00017.png
44,41,5,5,39,36,13,Test/12359.png
29,31,5,5,24,26,17,Train/17/00017_00011_00026.png
71,68,7,6,65,62,2,Train/2/00002_00059_00019.png
45,42,5,5,40,37,13,Train/13/00013_00055_00010.png
37,35,6,5,31,29,2,Train/2/00002_00007_00004.png
47,47,6,5,42,42,3,Train/3/00003_00042_00021.png
57,57,6,6,52,52,35,Train/35/00035_00001_00026.png
35,35,6,5,30,30,10,Train/10/00010_00047_00014.png
35,33,5,5,30,28,8,Test/07438.png
55,59,5,6,50,54,38,Test/05697.png
39,40,5,5,34,35,9,Train/9/00009_00029_00014.png
67,62,6,5,61,57,12,Test/07654.png
34,34,5,5,29,29,5,Train/5/00005_00052_00009.png
28,28,5,5,23,23,3,Train/3/00003_00001_00000.png
98,92,8,9,90,84,25,Test/00444.png
37,32,6,6,32,26,10,Train/10/00010_00061_00009.png
45,43,6,5,40,38,4,Train/4/00004_00026_00011.png
39,39,5,5,34,33,7,Train/7/00007_00010_00014.png
34,36,5,6,29,31,4,Train/4/00004_00010_00013.png
31,27,6,5,26,22,10,Test/00770.png
100,93,8,8,92,85,2,Train/2/00002_00012_00024.png
37,38,6,6,32,33,8,Train/8/00008_00010_00011.png
62,64,5,6,56,59,9,Train/9/00009_00002_00022.png
28,28,6,6,23,23,3,Train/3/00003_00010_00002.png
34,31,5,6,29,26,26,Train/26/00026_00017_00006.png
89,84,8,8,82,77,11,Train/11/00011_00034_00023.png
63,60,5,5,58,55,11,Test/05435.png
61,64,5,5,55,58,1,Test/02313.png
32,33,5,6,27,28,9,Train/9/00009_00018_00007.png
33,34,5,6,28,29,4,Train/4/00004_00040_00011.png
58,61,5,6,53,56,38,Test/01344.png
41,41,6,6,36,36,7,Train/7/00007_00005_00010.png
37,37,5,6,32,32,5,Train/5/00005_00054_00014.png
35,35,6,5,30,30,17,Train/17/00017_00035_00023.png
48,45,5,5,42,39,26,Train/26/00026_00012_00020.png
49,49,5,6,44,44,31,Test/05422.png
35,36,6,6,30,31,12,Train/12/00012_00051_00007.png
31,32,5,6,26,27,12,Train/12/00012_00016_00008.png
31,33,6,5,26,28,17,Train/17/00017_00009_00001.png
43,44,5,5,38,39,10,Test/04092.png
44,44,5,5,39,39,1,Train/1/00001_00069_00016.png
41,40,6,5,36,35,38,Train/38/00038_00058_00005.png
76,70,6,6,70,64,23,Test/11109.png
48,49,5,6,43,44,14,Train/14/00014_00021_00014.png
54,54,6,6,49,49,2,Test/04705.png
54,52,5,6,49,47,13,Train/13/00013_00071_00021.png
29,30,6,6,24,25,12,Train/12/00012_00064_00003.png
38,38,6,6,33,33,38,Train/38/00038_00023_00012.png
71,76,7,7,65,70,1,Train/1/00001_00053_00017.png
46,47,5,6,41,42,38,Train/38/00038_00013_00023.png
34,34,6,5,29,28,7,Train/7/00007_00021_00011.png
44,44,6,6,39,39,4,Train/4/00004_00021_00017.png
35,39,5,6,30,34,41,Train/41/00041_00001_00016.png
80,72,8,7,73,66,25,Train/25/00025_00027_00022.png
41,42,5,5,36,37,39,Train/39/00039_00001_00019.png
41,44,5,6,35,39,7,Train/7/00007_00002_00005.png
29,31,5,6,24,26,7,Train/7/00007_00027_00007.png
37,42,6,6,32,37,15,Train/15/00015_00012_00002.png
39,38,6,5,34,33,20,Train/20/00020_00009_00005.png
57,58,5,5,52,53,3,Train/3/00003_00008_00022.png
34,38,5,6,29,33,2,Train/2/00002_00020_00013.png
51,49,6,6,46,44,13,Train/13/00013_00013_00014.png
75,79,6,7,68,72,11,Train/11/00011_00036_00021.png
56,56,6,5,51,51,12,Train/12/00012_00055_00020.png
39,39,5,6,34,34,5,Test/12621.png
32,33,6,5,27,27,5,Train/5/00005_00001_00013.png
33,33,6,6,28,28,2,Train/2/00002_00047_00015.png
48,48,6,6,43,43,14,Train/14/00014_00002_00017.png
27,28,5,5,22,23,17,Test/11850.png
43,44,5,5,38,39,9,Train/9/00009_00023_00022.png
43,41,5,5,37,36,4,Test/00014.png
35,34,6,5,30,29,35,Test/01996.png
38,36,6,5,33,31,9,Train/9/00009_00007_00014.png
28,30,5,6,23,25,7,Train/7/00007_00044_00008.png
128,120,12,10,117,110,25,Train/25/00025_00019_00025.png
65,62,5,5,59,57,25,Train/25/00025_00012_00013.png
41,41,5,5,35,36,35,Train/35/00035_00006_00015.png
33,35,5,6,27,29,7,Test/12574.png
28,26,6,5,23,21,22,Train/22/00022_00008_00001.png
39,39,6,6,34,34,14,Train/14/00014_00025_00013.png
109,105,10,9,99,96,11,Train/11/00011_00036_00028.png
45,44,6,5,39,38,1,Test/10771.png
34,32,6,5,28,27,3,Test/08321.png
34,33,5,6,29,28,34,Train/34/00034_00012_00010.png
28,29,5,6,22,24,40,Train/40/00040_00009_00005.png
45,46,5,6,40,41,7,Test/11302.png
59,55,6,5,54,50,25,Train/25/00025_00029_00010.png
52,53,6,6,47,48,12,Train/12/00012_00021_00016.png
35,36,6,6,30,31,7,Test/05421.png
36,35,6,6,31,30,8,Train/8/00008_00021_00014.png
44,41,6,5,38,36,19,Train/19/00019_00003_00014.png
40,41,6,5,34,36,14,Train/14/00014_00022_00006.png
35,33,6,6,30,28,5,Test/09252.png
58,54,5,6,53,48,13,Test/04014.png
37,37,6,6,32,32,10,Train/10/00010_00050_00013.png
36,57,6,5,31,52,15,Test/06473.png
33,29,5,5,27,24,26,Train/26/00026_00012_00011.png
67,61,6,5,61,56,31,Train/31/00031_00024_00027.png
34,77,5,6,29,70,15,Train/15/00015_00001_00013.png
72,72,7,7,66,66,9,Train/9/00009_00032_00025.png
45,46,5,5,40,40,1,Train/1/00001_00067_00015.png
59,55,5,6,54,49,26,Train/26/00026_00019_00024.png
64,67,5,6,59,61,39,Test/04645.png
83,81,7,8,76,74,11,Test/11801.png
55,56,5,6,50,51,40,Train/40/00040_00000_00023.png
49,45,6,6,44,40,11,Train/11/00011_00008_00003.png
46,47,5,6,40,41,28,Train/28/00028_00013_00005.png
52,52,5,6,46,47,16,Train/16/00016_00013_00008.png
41,41,6,5,36,36,35,Test/08903.png
49,44,6,6,44,39,26,Train/26/00026_00002_00026.png
55,53,5,5,50,48,2,Train/2/00002_00067_00022.png
46,47,5,6,41,42,11,Train/11/00011_00042_00014.png
43,45,5,6,38,40,7,Train/7/00007_00046_00027.png
41,41,6,6,36,36,1,Train/1/00001_00003_00015.png
68,61,6,6,62,56,27,Train/27/00027_00001_00020.png
53,52,5,5,48,47,40,Train/40/00040_00003_00014.png
100,98,8,8,92,90,1,Train/1/00001_00007_00027.png
32,31,6,5,27,26,2,Train/2/00002_00034_00004.png
91,88,8,7,83,81,33,Train/33/00033_00013_00026.png
40,42,5,5,35,37,4,Train/4/00004_00026_00006.png
107,107,10,10,98,98,9,Train/9/00009_00013_00028.png
27,31,6,5,22,26,17,Train/17/00017_00036_00003.png
39,39,5,5,34,34,10,Train/10/00010_00026_00020.png
35,36,5,5,30,31,38,Train/38/00038_00039_00013.png
46,49,5,5,41,44,38,Train/38/00038_00015_00018.png
98,117,8,10,90,107,15,Train/15/00015_00018_00011.png
32,32,6,5,27,27,3,Test/04711.png
26,29,5,6,21,24,36,Train/36/00036_00008_00003.png
25,26,5,5,20,20,35,Train/35/00035_00007_00000.png
31,31,5,5,26,26,31,Train/31/00031_00020_00003.png
48,50,6,5,43,45,9,Train/9/00009_00023_00026.png
47,50,5,6,42,45,17,Train/17/00017_00015_00025.png
47,47,6,6,42,42,12,Test/12509.png
38,37,6,5,33,32,4,Test/06559.png
38,37,6,5,33,32,1,Train/1/00001_00040_00006.png
31,34,5,6,26,29,10,Test/00126.png
33,34,5,6,28,29,38,Test/10277.png
42,39,6,5,36,34,0,Train/0/00000_00005_00015.png
36,36,5,5,31,31,5,Train/5/00005_00015_00009.png
43,39,5,5,38,34,28,Train/28/00028_00010_00000.png
125,111,11,10,115,102,11,Train/11/00011_00017_00028.png
49,52,6,5,44,47,17,Train/17/00017_00019_00017.png
83,79,7,7,76,72,1,Test/07495.png
38,38,5,5,33,33,0,Test/04434.png
29,29,6,5,24,24,38,Test/01964.png
64,58,5,6,59,53,11,Train/11/00011_00040_00020.png
36,36,5,6,31,31,25,Train/25/00025_00009_00013.png
60,61,5,6,55,56,14,Train/14/00014_00016_00013.png
83,73,7,6,76,67,25,Train/25/00025_00034_00020.png
37,38,5,6,32,33,38,Train/38/00038_00025_00014.png
29,28,6,5,24,23,11,Test/06684.png
31,32,6,6,26,27,17,Train/17/00017_00035_00017.png
69,62,6,5,63,57,13,Test/03969.png
50,52,5,5,45,47,3,Train/3/00003_00017_00015.png
113,117,9,10,103,107,33,Test/10314.png
79,79,7,7,72,72,18,Train/18/00018_00019_00022.png
40,37,5,5,35,32,30,Train/30/00030_00003_00001.png
36,36,6,6,31,31,14,Test/07366.png
49,50,5,5,44,45,38,Train/38/00038_00005_00021.png
30,30,5,5,25,25,25,Train/25/00025_00042_00000.png
32,31,6,5,27,26,37,Train/37/00037_00001_00004.png
67,58,6,6,61,53,11,Test/02253.png
27,27,6,5,22,22,38,Train/38/00038_00042_00005.png
33,33,6,5,28,28,8,Train/8/00008_00005_00006.png
29,30,6,6,24,25,3,Train/3/00003_00039_00004.png
49,49,5,5,44,44,3,Train/3/00003_00023_00020.png
59,58,6,6,54,53,9,Train/9/00009_00028_00016.png
74,68,6,7,68,62,30,Train/30/00030_00002_00021.png
35,35,5,5,30,30,13,Train/13/00013_00037_00001.png
36,36,6,6,31,31,4,Train/4/00004_00054_00000.png
34,34,6,6,29,29,3,Train/3/00003_00019_00001.png
49,50,5,5,44,45,2,Train/2/00002_00021_00025.png
33,33,6,5,28,28,38,Train/38/00038_00049_00008.png
36,36,6,5,31,31,7,Train/7/00007_00021_00013.png
59,60,6,6,54,55,22,Train/22/00022_00005_00025.png
36,38,5,6,30,32,35,Train/35/00035_00027_00011.png
40,39,6,5,35,34,15,Train/15/00015_00017_00011.png
37,34,6,5,32,29,5,Train/5/00005_00053_00014.png
37,40,5,6,32,35,17,Train/17/00017_00007_00020.png
60,61,5,6,55,56,8,Train/8/00008_00012_00023.png
40,37,6,6,34,31,20,Train/20/00020_00005_00014.png
43,41,6,6,38,36,25,Train/25/00025_00021_00012.png
35,36,5,6,30,31,8,Train/8/00008_00040_00014.png
31,31,5,5,26,26,9,Train/9/00009_00037_00003.png
28,29,5,5,23,24,2,Train/2/00002_00069_00014.png
93,89,8,7,85,81,11,Train/11/00011_00036_00025.png
40,40,5,5,35,35,10,Train/10/00010_00020_00020.png
54,55,5,6,49,50,10,Test/11295.png
136,119,12,10,125,109,11,Train/11/00011_00008_00028.png
29,30,5,6,24,25,2,Train/2/00002_00068_00002.png
37,37,6,6,31,31,37,Train/37/00037_00001_00009.png
84,77,7,7,77,71,25,Train/25/00025_00043_00024.png
40,36,5,5,35,31,25,Train/25/00025_00025_00011.png
82,74,8,7,75,68,18,Train/18/00018_00039_00024.png
74,74,7,7,68,68,15,Train/15/00015_00009_00027.png
30,29,6,5,24,24,17,Train/17/00017_00027_00005.png
33,32,6,5,28,27,4,Train/4/00004_00007_00008.png
77,75,7,7,71,69,20,Train/20/00020_00003_00024.png
86,93,7,8,79,85,21,Test/04147.png
31,32,5,6,26,27,9,Train/9/00009_00041_00008.png
38,39,5,6,33,34,12,Train/12/00012_00036_00000.png
87,96,8,8,79,88,14,Train/14/00014_00010_00019.png
44,42,6,5,38,36,11,Train/11/00011_00034_00008.png
42,42,5,5,37,37,2,Train/2/00002_00063_00028.png
46,47,6,6,41,42,3,Test/07338.png
67,62,6,5,61,57,9,Train/9/00009_00000_00029.png
41,42,6,5,36,37,10,Train/10/00010_00022_00008.png
37,37,5,5,32,32,4,Train/4/00004_00029_00012.png
48,49,5,5,43,44,3,Train/3/00003_00044_00021.png
109,112,9,9,100,103,14,Test/03131.png
31,31,5,5,26,26,3,Test/02785.png
57,58,5,5,52,53,2,Test/09598.png
131,120,11,10,120,110,13,Train/13/00013_00015_00027.png
40,45,6,6,35,40,15,Train/15/00015_00014_00017.png
51,45,5,6,45,40,13,Test/05173.png
31,30,6,5,26,25,10,Train/10/00010_00030_00006.png
74,70,6,6,68,64,25,Train/25/00025_00045_00028.png
36,34,6,6,31,29,13,Train/13/00013_00034_00005.png
58,60,6,6,53,55,39,Train/39/00039_00007_00006.png
46,43,6,5,41,38,18,Test/00708.png
45,45,5,5,40,39,4,Train/4/00004_00003_00021.png
36,35,6,5,31,30,35,Train/35/00035_00005_00016.png
34,36,5,5,29,30,5,Train/5/00005_00011_00003.png
113,105,10,10,104,96,18,Train/18/00018_00005_00018.png
27,27,5,5,22,22,32,Train/32/00032_00001_00003.png
39,38,5,5,33,32,5,Train/5/00005_00059_00015.png
52,53,5,6,47,48,35,Train/35/00035_00006_00020.png
62,62,6,5,57,57,4,Train/4/00004_00058_00028.png
56,57,5,5,51,52,38,Test/05012.png
36,37,5,6,31,32,8,Train/8/00008_00006_00015.png
31,33,5,6,26,28,1,Train/1/00001_00038_00009.png
30,31,6,5,25,26,3,Test/08928.png
101,91,9,8,93,83,31,Train/31/00031_00014_00025.png
35,35,5,5,30,30,1,Test/08557.png
53,51,6,6,48,46,11,Train/11/00011_00012_00013.png
39,41,5,6,34,36,2,Test/00756.png
42,42,5,5,37,37,34,Train/34/00034_00013_00013.png
54,56,5,6,49,51,12,Train/12/00012_00065_00011.png
30,32,6,6,25,27,32,Train/32/00032_00005_00010.png
32,33,5,6,27,28,10,Test/03124.png
53,54,5,6,48,49,4,Train/4/00004_00005_00010.png
32,32,6,5,27,27,2,Train/2/00002_00013_00005.png
30,31,5,6,25,25,26,Train/26/00026_00000_00002.png
41,41,5,5,36,36,9,Train/9/00009_00039_00008.png
30,31,5,6,24,25,6,Train/6/00006_00013_00005.png
45,48,5,5,40,43,3,Test/08310.png
28,29,5,6,23,24,10,Train/10/00010_00024_00000.png
32,33,5,6,26,27,3,Train/3/00003_00002_00005.png
65,70,6,6,60,64,7,Test/04899.png
47,48,5,6,42,43,1,Train/1/00001_00036_00018.png
31,30,6,5,26,25,15,Train/15/00015_00019_00017.png
30,26,5,5,25,21,18,Train/18/00018_00016_00001.png
99,89,9,8,91,82,25,Train/25/00025_00043_00026.png
43,43,6,6,38,38,2,Train/2/00002_00042_00019.png
42,41,5,5,37,36,31,Train/31/00031_00006_00015.png
31,29,5,5,26,24,5,Train/5/00005_00053_00009.png
37,37,5,5,32,32,13,Test/02129.png
63,64,5,6,58,59,42,Test/10706.png
48,51,5,6,43,46,4,Train/4/00004_00054_00014.png
29,32,5,6,24,27,15,Train/15/00015_00016_00010.png
41,41,6,6,36,36,1,Test/02867.png
54,51,5,6,49,46,24,Train/24/00024_00006_00017.png
36,39,5,6,31,34,38,Train/38/00038_00015_00010.png
38,38,6,6,32,33,16,Train/16/00016_00011_00017.png
53,52,6,5,48,47,38,Train/38/00038_00017_00023.png
63,57,6,5,58,52,12,Test/01357.png
48,48,5,5,43,43,12,Train/12/00012_00045_00009.png
27,32,6,6,22,27,17,Train/17/00017_00000_00011.png
54,57,5,5,49,51,1,Train/1/00001_00065_00021.png
30,31,5,5,25,26,36,Train/36/00036_00009_00010.png
96,83,9,8,88,76,13,Train/13/00013_00044_00029.png
54,55,6,5,49,50,10,Train/10/00010_00038_00025.png
32,34,5,6,27,29,7,Test/07061.png
38,39,5,5,33,34,15,Train/15/00015_00016_00017.png
41,44,5,6,36,38,1,Train/1/00001_00027_00014.png
32,31,5,6,27,26,13,Train/13/00013_00052_00006.png
46,44,6,5,40,38,35,Test/06606.png
41,39,6,5,35,34,3,Train/3/00003_00013_00016.png
28,31,5,6,22,26,17,Train/17/00017_00031_00004.png
35,35,5,5,30,30,7,Train/7/00007_00025_00012.png
32,31,6,5,27,26,9,Test/10793.png
46,47,6,5,41,42,33,Train/33/00033_00014_00029.png
47,49,6,6,42,44,12,Train/12/00012_00063_00021.png
58,59,5,5,52,54,14,Train/14/00014_00003_00013.png
69,63,6,5,63,57,31,Train/31/00031_00019_00023.png
61,60,6,5,56,55,16,Test/11091.png
72,54,6,5,66,49,13,Train/13/00013_00068_00012.png
38,39,6,6,32,33,35,Train/35/00035_00012_00011.png
41,40,5,6,35,35,33,Train/33/00033_00012_00019.png
50,48,6,6,45,43,17,Train/17/00017_00020_00023.png
44,44,5,5,38,38,33,Train/33/00033_00007_00003.png
42,41,6,5,37,36,4,Train/4/00004_00037_00015.png
74,73,7,7,68,67,12,Train/12/00012_00029_00025.png
39,34,6,5,34,29,13,Train/13/00013_00005_00012.png
51,46,6,6,46,41,11,Train/11/00011_00039_00021.png
